All Time Rank,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,AirPlay Spins,Deezer Playlist Reach,Pandora Streams,Pandora Track Stations,Shazam Counts,Spotify Streams is NaN,Spotify Playlist Count is NaN,Spotify Playlist Reach is NaN,YouTube Views is NaN,YouTube Likes is NaN,TikTok Posts is NaN,TikTok Likes is NaN,TikTok Views is NaN,YouTube Playlist Reach is NaN,AirPlay Spins is NaN,Deezer Playlist Reach is NaN,Pandora Streams is NaN,Pandora Track Stations is NaN,Shazam Counts is NaN,Track Score,Spotify Popularity,Apple Music Playlist Count,Deezer Playlist Count,Amazon Playlist Count,Spotify Popularity is NaN,Apple Music Playlist Count is NaN,Deezer Playlist Count is NaN,Amazon Playlist Count is NaN
1898,1164166623.0,262779.0,103712117.0,1332702041.0,6176607.0,142435.0,20425129.0,225165270.0,1458438173.0,348.0,517742.0,595162539.0,451894.0,16112049.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,81.0,120.0,82.0,19.0,0,0,0,0
1895,519330096.0,67639.0,18087902.0,255558.0,3748.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,2969.0,22420.0,1778625.0,5601.0,1841098.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,33.3,74.0,26.0,7.0,11.0,0,0,0,0
1901,314672402.0,85038.0,16060938.0,203831150.0,1327160.0,2909294.0,336713853.0,3345046787.0,8287270.0,212908.0,268404.0,1970428.0,7154.0,8651171.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,64.0,72.0,39.0,14.0,0,0,0,0
1902,21179750.0,3144.0,19059841.0,7849267.0,75556.0,944307.6200758681,112637464.57127072,1161157789.8336556,58998674.0,81555.0,7355939.0,8608.0,10.0,2529148.692766592,0,0,0,0,0,1,1,1,0,0,0,0,0,1,33.3,63.50158061116965,44.0,63.0,38.0,1,0,0,0
1897,884825594.0,165579.0,32192169.0,838504706.0,3635933.0,14065.0,3965043.0,39734161.0,151660163.0,7064.0,255865.0,410065915.0,91951.0,4453169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3,72.0,74.0,66.0,14.0,0,0,0,0
1899,23883628.0,1390.0,2563092.0,341471782.0,1328954.0,944307.6200758681,450726.0,5358634.0,1018907021.0,173.0,164494.0,85667349.25558099,87876.96578631453,7075.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,33.3,51.0,3.0,7.0,5.0,0,0,0,0
1893,1124147912.0,131363.0,33090658.0,705027078.0,3320463.0,718998.0,18900715.0,202227585.0,250146204.0,116212.0,1197102.0,3075862.0,3013.0,2529148.692766592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.3,65.0,13.0,65.0,52.0,0,0,0,0
1903,44441672.0,3110.0,21182930.0,6534998.0,164262.0,944307.6200758681,7764642.0,95682600.0,186561065.0,38516.0,865129.0,1310044.0,1685.0,190730.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.2,24.0,33.0,30.0,26.0,0,0,0,0
1910,372248119.0,6868.0,1527625.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,115236.0,31089.0,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,1,1,1,1,1,1,0,0,1,1,1,33.2,63.50158061116965,17.0,1.0,9.0,1,0,0,0
1907,1293191157.0,147868.0,30229579.0,606547382.0,4505365.0,5601.0,1739806.0,19401692.0,207022466.0,54267.0,492309.0,115098360.0,25201.0,10975728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2,72.0,209.0,71.0,15.0,0,0,0,0
1909,463298197.0,63764.0,17642317.0,402796728.9801957,2930048.625204201,10092900.0,57608178.0,615951784.0,343960146.3082707,5950.0,93791.0,1127864.0,9272.0,1300812.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,33.2,66.0,69.0,27.0,25.348942172073343,0,0,0,1
1904,534736940.0,54870.0,16605882.0,243635144.0,1460980.0,35000.0,53470902.0,327984369.0,20204348.0,1066.0,72.0,17997118.0,4174.0,751985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2,73.0,11.0,1.0,4.0,0,0,0,0
1908,594224324.0,50354.0,18628100.0,903046839.0,6893168.0,691299.0,11745148.0,140587874.0,275575570.0,13563.0,215002.0,24533016.0,20359.0,1100391.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2,61.0,89.0,33.0,32.0,0,0,0,0
1911,475786302.0,169485.0,31599668.0,587498816.0,5883117.0,1017927.0,267389439.0,1965697775.0,15937686.0,3354.0,138867.0,45202847.0,60956.0,6595975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2,72.0,62.0,30.0,36.0,0,0,0,0
1906,156975001.0,21559.0,5658951.0,96079749.0,597275.0,192794.0,29435568.0,313652545.0,328117737.0,256048.0,87459.0,35986096.0,37567.0,2529148.692766592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.2,68.0,54.603119584055456,3.0,25.348942172073343,0,1,0,1
1905,19468909.0,2924.0,43639283.0,1130001.0,20708.0,944307.6200758681,112637464.57127072,1161157789.8336556,777.0,13552.0,1639901.0,10518.0,15.0,134063.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,33.2,73.0,38.0,64.0,21.0,0,0,0,0
1915,447387314.7459327,28.0,283.0,445360465.0,369291.0,1.0,25.0,541.0,343960146.3082707,12.0,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,1,0,0,0,0,0,0,0,1,0,1,1,1,1,33.1,2.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
1916,340744110.0,34114.0,13462017.0,616701633.0,3072699.0,148099.0,24444067.0,229127001.0,16616564.0,3944.0,178476.0,79403159.0,20882.0,1239032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1,65.0,8.0,3.0,9.0,0,0,0,0
1918,16326628.0,12434.0,3542140.0,7603329.0,122780.0,35323801.0,18422696340.0,214843956590.0,13579446.0,215.0,211251.0,107438.0,87876.96578631453,632600.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.1,44.0,9.0,12.0,12.0,0,0,0,0
1914,141377619.0,54114.0,7207419.0,20493982.0,566751.0,2021.0,802527.0,4036849.0,29195879.0,49738.0,99533.0,3088380.0,1985.0,387490.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1,66.0,23.0,12.0,8.0,0,0,0,0
1912,842558786.0,55074.0,40675939.0,290178261.0,6813320.0,169911.0,110877621.0,743331968.0,25836314.0,1865.0,21290.0,9689583.0,25854.0,827246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.1,74.0,86.0,9.0,24.0,0,0,0,0
1917,125396685.0,6443.0,2952745.0,672837687.0,6059733.0,944307.6200758681,112637464.57127072,1161157789.8336556,259045019.0,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,118884.0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,33.1,55.0,6.0,32.31095406360424,2.0,0,0,1,0
1913,12724701.0,3327.0,49830444.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,1880.0,1284887.0,180837.0,132.0,71800.0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,33.1,72.0,15.0,14.0,39.0,0,0,0,0
1923,440181206.0,87099.0,9847312.0,109575448.0,1082713.0,3157.0,795005.0,7112170.0,96353373.0,148.0,14936.0,22198717.0,31643.0,391268.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,69.0,15.0,12.0,25.348942172073343,0,0,0,1
1919,39876490.0,5502.0,29909107.0,22359938.0,133504.0,944307.6200758681,112637464.57127072,1161157789.8336556,9505646.0,1304.0,228766.0,320121.0,241.0,328225.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,33.0,70.0,6.0,7.0,19.0,0,0,0,0
1920,31193454.0,2610.0,1441921.0,174795453.0,9673740.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,427.0,1294938.737745098,85667349.25558099,87876.96578631453,64971.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,33.0,63.50158061116965,2.0,32.31095406360424,9.0,1,0,1,0
1927,30674267.0,5326.0,8199508.0,52613580.0,674511.0,944307.6200758681,64953911.0,934535152.0,26918523.0,2894.0,91885.0,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,0,0,1,0,0,0,0,0,1,1,1,33.0,68.0,29.0,7.0,15.0,0,0,0,0
1928,1106264600.0,144992.0,42832108.0,1040406066.0,4527957.0,19634.0,5987576.0,44057930.0,156656689.0,42861.0,894320.0,110972879.0,328237.0,17246943.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,71.0,205.0,106.0,31.0,0,0,0,0
1924,699374947.0,88850.0,23034012.0,1299039980.0,8755006.0,1070394.0,403707523.0,6409931590.0,584819588.0,265852.0,1712547.0,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,0,0,0,0,0,0,0,0,1,1,1,33.0,72.0,264.0,106.0,11.0,0,0,0,0
1925,239288183.0,42084.0,9541843.0,56033826.0,823483.0,274300.0,20568859.0,206096023.0,22318374.0,38434.0,157940.0,2037712.0,2656.0,1704066.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,71.0,34.0,18.0,20.0,0,0,0,0
1921,81911061.0,28740.0,4403115.0,56777570.0,494663.0,43903.0,8852635.0,106000587.0,85442573.0,55139.15675280351,865583.0,85667349.25558099,87876.96578631453,1019877.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,33.0,3.0,26.0,30.0,20.0,0,0,0,0
1929,2265.0,37.0,2401.0,374193651.0,1023665.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,2.0,1294938.737745098,85667349.25558099,87876.96578631453,51.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,33.0,1.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
1922,17080355.0,5909.0,554886.0,203425864.0,773896.0,31300.0,2959139.0,33547289.0,435977933.0,1220.0,1294938.737745098,85667349.25558099,87876.96578631453,1065042.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,33.0,53.0,17.0,32.31095406360424,25.348942172073343,0,0,1,1
1926,242519709.0,18760.0,16688762.0,49878848.0,310358.0,48600.0,7116059.0,79422764.0,343960146.3082707,1.0,13121412.0,2357958.0,1130.0,329048.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33.0,63.50158061116965,10.0,11.0,9.0,1,0,0,0
1934,1120622892.0,104167.0,39070160.0,1005463648.0,10636477.0,1235857.0,67641088.0,533969522.0,175840192.0,25667.0,585777.0,251664382.0,168447.0,4234563.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,74.0,90.0,42.0,10.0,0,0,0,0
1939,452491920.0,26714.0,19212443.0,945639729.0,27589023.0,216482.0,65951308.0,359662248.0,133249553.0,9325.0,242090.0,2482890.0,34459.0,1247966.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,64.0,20.0,8.0,13.0,0,0,0,0
1930,863631428.0,84796.0,36693869.0,1514451986.0,7876147.0,10083.0,14796760.0,108204850.0,534765125.0,48871.0,486595.0,512871964.0,260096.0,8231077.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,70.0,113.0,59.0,32.0,0,0,0,0
1936,308183607.0,57988.0,30736731.0,29232672.0,460660.0,145290.0,31480770.0,401636873.0,65010.0,175801.0,355125.0,20536894.0,2578.0,2354432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,64.0,70.0,52.0,32.0,0,0,0,0
1935,1016283394.0,103794.0,41086368.0,460509010.0,3376276.0,37205.0,3774501.0,45585575.0,523334750.0,198355.0,1173680.0,61750382.0,29039.0,9406511.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,68.0,192.0,321.0,31.0,0,0,0,0
1932,894360950.0,99270.0,29301256.0,73078701.0,913440.0,2055066.0,42674347.0,324949762.0,2201124.0,65706.0,164358.0,361926303.0,556695.0,6520985.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,66.0,247.0,41.0,48.0,0,0,0,0
1933,1017438306.0,174201.0,45341736.0,569083040.0,3417150.0,202721.0,80786067.0,568058521.0,162617345.0,25714.0,1023099.0,346547845.0,609122.0,15182802.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,71.0,219.0,105.0,72.0,0,0,0,0
1938,160305133.0,35523.0,3552008.0,51153469.0,760977.0,7354.0,3026171.0,44574455.0,152388969.0,10192.0,99943.0,49591623.0,4402.0,437969.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,62.0,54.0,6.0,9.0,0,0,0,0
1937,51637997.0,2090.0,37145336.0,17476503.0,309492.0,944307.6200758681,112637464.57127072,1161157789.8336556,2635352.0,2208.0,1175213.0,12157.0,90.0,131747.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,32.9,78.0,7.0,8.0,16.0,0,0,0,0
1931,972593978.0,84347.0,25942681.0,489662988.0,4540879.0,29484.0,5267198.0,36540464.0,615432219.0,125065.0,924090.0,114575260.0,48374.0,5795814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9,62.0,130.0,39.0,32.0,0,0,0,0
1942,101938916.0,14123.0,13264777.0,65544713.0,996619.0,385086.0,61673120.0,613007025.0,21795577.0,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,436098.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,32.8,63.50158061116965,1.0,32.31095406360424,25.348942172073343,1,0,1,1
1940,4792243.0,518.0,3436044.0,3218219.0,32702.0,426600.0,5937072.0,67702628.0,343960146.3082707,79.0,5829.0,85667349.25558099,87876.96578631453,480872.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,32.8,64.0,16.0,2.0,7.0,0,0,0,0
1941,12102307.0,2.0,9001.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,1123232.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,32.8,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
1944,540382129.0,67808.0,85710040.0,33922247.0,572580.0,681271.0,330884076.0,2631370364.0,237035026.0,24819.0,1893859.0,5849073.0,5565.0,1224138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,76.0,76.0,31.0,58.0,0,0,0,0
1943,1480311407.0,162952.0,72991098.0,1013766482.0,4126099.0,324.0,755438.0,2054878.0,6397841.0,65711.0,690982.0,85667349.25558099,87876.96578631453,12739673.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32.8,78.0,134.0,76.0,46.0,0,0,0,0
1948,160821035.0,28905.0,14456501.0,30126694.0,416875.0,944307.6200758681,17020.0,185582.0,36717.0,1127.0,293259.0,2188466.0,230.0,141377.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32.7,63.50158061116965,11.0,6.0,10.0,1,0,0,0
1946,41517704.0,2895.0,85480305.0,2080156.0,61973.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,641.0,329482.0,256755.0,49.0,62200.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,32.7,79.0,22.0,9.0,25.0,0,0,0,0
1945,1675750095.0,506.0,66189.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1689.0,539169583.0,334159.0,2529148.692766592,0,0,0,1,1,1,1,1,1,1,0,0,0,1,32.7,25.0,97.0,1.0,9.0,0,0,0,0
1947,849055927.0,131131.0,22922803.0,464235914.0,3109287.0,79224.0,41047197.0,214959368.0,243279146.0,1110.0,52127.0,325862117.0,772283.0,4186604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,58.0,132.0,24.0,2.0,0,0,0,0
1958,31453044.0,763.0,32866636.0,8834117.0,1274824.0,944307.6200758681,112637464.57127072,1161157789.8336556,119265847.0,65.0,1287877.0,955083.0,13.0,26633.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,32.6,80.0,12.0,20.0,3.0,0,0,0,0
1949,1224136357.0,115858.0,34379868.0,545665182.0,3985831.0,284610.0,21865997.0,137040499.0,84724507.0,114985.0,801546.0,365285435.0,150299.0,8721927.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6,70.0,198.0,62.0,29.0,0,0,0,0
1950,442472374.0,85567.0,16713395.0,99029913.0,1622141.0,469276.0,58969522.0,437018233.0,1895476.0,9.0,1294938.737745098,24600240.0,32645.0,1002168.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.6,68.0,7.0,32.31095406360424,1.0,0,0,1,0
1957,50831625.0,3101.0,1472504.0,684136410.0,3996864.0,944307.6200758681,112637464.57127072,1161157789.8336556,326017670.0,1833.0,1294938.737745098,85667349.25558099,87876.96578631453,63424.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,32.6,49.0,54.603119584055456,32.31095406360424,1.0,0,1,1,0
1954,278318.0,114.0,34185.0,526506814.0,2040196.0,9.0,3218.0,61675.0,2231104652.0,27.0,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,0,0,0,0,0,0,0,1,1,1,1,32.6,17.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
1959,122853878.0,12736.0,2733790.0,873576528.0,7386664.0,944307.6200758681,112637464.57127072,1161157789.8336556,158304094.0,418.0,1294938.737745098,85667349.25558099,87876.96578631453,348168.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,32.6,63.50158061116965,1.0,32.31095406360424,25.348942172073343,1,0,1,1
1960,636986949.0,141343.0,32621464.0,1110450147.0,6467597.0,4371.0,347404.0,5188475.0,160510966.0,2912.0,203419.0,380701728.0,1580301.0,2807300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6,69.0,62.0,43.0,2.0,0,0,0,0
1956,18794730.0,5074.0,442006.0,36216795.0,317463.0,921000.0,75074468.0,831341566.0,55373937.0,639.0,9696.0,85667349.25558099,87876.96578631453,335476.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32.6,63.50158061116965,1.0,1.0,25.348942172073343,1,0,0,1
1953,274961162.0,80300.0,27332775.0,196021271.0,2844570.0,506126.0,381369913.0,4719697686.0,4466903.0,707.0,91280.0,85667349.25558099,87876.96578631453,2819281.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32.6,67.0,18.0,3.0,6.0,0,0,0,0
1952,31783195.0,1189.0,1483697.0,172518289.0,1926806.0,944307.6200758681,112637464.57127072,1161157789.8336556,87239915.0,600.0,584.0,404.0,87876.96578631453,41934.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,32.6,63.50158061116965,3.0,1.0,12.0,1,0,0,0
1955,89513100.0,132.0,63750.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,78325.0,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,1,1,1,1,1,1,0,1,1,1,1,32.6,63.50158061116965,30.0,32.31095406360424,25.348942172073343,1,0,1,1
1951,582823215.0,115214.0,15719606.0,362990075.0,5824758.0,250470.0,44853064.0,394839659.0,26175375.0,79.0,39581.0,59968286.0,68918.0,3986033.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6,69.0,11.0,9.0,3.0,0,0,0,0
1972,447387314.7459327,59390.8298013245,23346816.055212013,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,261843.0,1294938.737745098,85667349.25558099,87876.96578631453,1373958.0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,32.5,63.50158061116965,25.0,32.31095406360424,38.0,1,0,1,0
1970,31900914.0,4008.0,6510589.0,61597694.0,410521.0,944307.6200758681,112637464.57127072,1161157789.8336556,654207667.0,2587.0,154742.0,1326891.0,389.0,80932.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,32.5,63.50158061116965,7.0,7.0,13.0,1,0,0,0
1962,135841710.0,22636.0,7652807.0,53263040.0,755107.0,417900.0,106714247.0,1221296456.0,7015965.0,10927.0,141200.0,868108.0,732.0,404918.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,61.0,12.0,7.0,39.0,0,0,0,0
1969,242708368.0,24028.0,7729486.0,306925934.0,3817854.0,1937.0,4217193.0,28580589.0,190154577.0,3655.0,38259.0,537228.0,1013.0,452824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,66.0,12.0,4.0,6.0,0,0,0,0
1963,818413674.0,68379.0,22527293.0,1084871772.0,3856569.0,272598.0,6087146.0,66017796.0,355660176.0,14367.0,178470.0,75922189.0,14002.0,1916459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,68.0,38.0,34.0,35.0,0,0,0,0
1961,163921357.0,36519.0,4018180.0,296510850.0,1746888.0,55925.0,13288490.0,64791187.0,273349430.0,3894.0,61084.0,65254347.0,37085.0,806043.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,64.0,22.0,3.0,3.0,0,0,0,0
1971,726877512.0,145514.0,22684851.0,383840816.0,2770217.0,69287.0,15400639.0,126460343.0,30375764.0,1339.0,141232.0,199864715.0,95893.0,3804674.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,66.0,69.0,18.0,7.0,0,0,0,0
1966,385438228.0,51062.0,16368668.0,2103164374.0,6262143.0,79200.0,6897061.0,55635484.0,271382865.0,10723.0,946232.0,258667098.0,98630.0,4433372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5,68.0,54.0,44.0,18.0,0,0,0,0
1967,44365910.0,3206.0,27886603.0,46212150.0,373922.0,944307.6200758681,112637464.57127072,1161157789.8336556,132492795.0,213.0,9596479.0,85667349.25558099,87876.96578631453,81711.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,32.5,75.0,7.0,16.0,16.0,0,0,0,0
1968,100182006.0,4826.0,49679476.0,16163441.0,136282.0,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,23.0,1265160.0,48832.0,88.0,164219.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,32.5,78.0,15.0,6.0,10.0,0,0,0,0
1965,1655539775.0,219739.0,111528796.0,1438850843.0,6775048.0,944307.6200758681,141145.0,831485.0,188422282.0,192995.0,2524604.0,85667349.25558099,87876.96578631453,12779481.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,32.5,79.0,318.0,153.0,103.0,0,0,0,0
1964,470358238.0,7198.0,2204206.0,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,182333.0,13196.0,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,1,1,1,1,1,1,0,0,1,1,1,32.5,51.0,1.0,3.0,25.348942172073343,0,0,0,1
1983,864865822.0,155446.0,25122611.0,119059085.0,1543311.0,391311.0,189326209.0,1722108635.0,4587987.0,1966.0,32782.0,1293279.0,6227.0,1727338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,82.0,3.0,5.0,13.0,0,0,0,0
1975,512194074.0,180810.0,58052469.0,31571952.0,420306.0,349376.0,182982444.0,1524936587.0,305486.0,103595.0,5714062.0,7113666.0,18149.0,2988493.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,71.0,63.0,27.0,51.0,0,0,0,0
1978,132870060.0,27561.0,8424250.0,27715495.0,361926.0,39700.0,4608976.0,62570724.0,174646320.0,7685.0,57855.0,60540256.0,16095.0,393651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,69.0,36.0,10.0,35.0,0,0,0,0
2192,2300429829.0,59390.8298013245,23346816.055212013,402796728.9801957,2930048.625204201,944307.6200758681,112637464.57127072,1161157789.8336556,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,0,1,1,1,1,1,1,1,1,1,1,1,1,1,32.4,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
1976,86910140.0,8749.0,2989865.0,626799451.0,4573766.0,4178400.0,44359897.0,569000341.0,73990282.0,624.0,1294938.737745098,85667349.25558099,87876.96578631453,202049.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,32.4,56.0,5.0,32.31095406360424,7.0,0,0,1,0
1982,389915082.0,101681.0,12962599.0,12456282.0,162382.0,787994.0,412779417.0,3623326028.0,26683.0,67375.0,48700.0,106214243.0,30063.0,1518022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,66.0,57.0,9.0,22.0,0,0,0,0
1980,930662973.0,130768.0,32965801.0,473069489.0,2566614.0,217933.0,11966552.0,114370699.0,78973996.0,141179.0,92980.0,84992691.0,124278.0,7331922.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,71.0,142.0,55.0,36.0,0,0,0,0
1973,149237160.0,22036.0,6228907.0,60539963.0,307422.0,40847.0,3087705.0,52556917.0,1935086543.0,262744.0,662373.0,87697.0,147.0,2868389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.4,65.0,39.0,22.0,20.0,0,0,0,0
1977,173609862.0,23712.0,20427970.0,74811822.0,363158.0,944307.6200758681,112637464.57127072,1161157789.8336556,86683187.0,54083.0,1196130.0,9667856.0,1396.0,849055.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,32.4,63.0,53.0,39.0,45.0,0,0,0,0
1974,5936.0,57.0,785.0,402796728.9801957,2930048.625204201,5914142.0,1502758681.0,14730433978.0,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,122323.0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,32.4,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
1981,37248788.0,8023.0,1580067.0,1900711176.0,10412989.0,944307.6200758681,112637464.57127072,1161157789.8336556,170150228.0,54.0,1294938.737745098,85667349.25558099,87876.96578631453,276435.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,32.4,50.0,14.0,32.31095406360424,2.0,0,0,1,0
1979,42993944.0,14476.0,4616378.0,7064950.0,182381.0,813.0,579314.0,6574386.0,197936.0,55139.15675280351,1294938.737745098,13068280.0,13415.0,363684.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,32.4,58.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
1999,495274429.0,128838.0,28968321.0,78671735.0,609580.0,94400.0,23269837.0,354473655.0,92853363.0,80857.0,274741.0,143877755.0,33339.0,2916022.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3,63.0,120.0,54.0,10.0,0,0,0,0
1994,558538.0,63.0,2483.0,42031.0,71.0,2800023.0,27762133.0,557643224.0,343960146.3082707,55139.15675280351,1294938.737745098,85667349.25558099,87876.96578631453,2529148.692766592,0,0,0,0,0,0,0,0,1,1,1,1,1,1,32.3,30.0,54.603119584055456,32.31095406360424,25.348942172073343,0,1,1,1
1998,447387314.7459327,5.0,4173.0,392842852.0,1919579.0,944307.6200758681,112637464.57127072,1161157789.8336556,796.0,1.0,1294938.737745098,85667349.25558099,87876.96578631453,7.0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,32.3,63.50158061116965,54.603119584055456,32.31095406360424,25.348942172073343,1,1,1,1
1996,491634627.0,75806.0,13437276.0,188680059.0,1804608.0,9112818.0,78533802.0,541006747.0,451705.0,1858.0,174638.0,85667349.25558099,87876.96578631453,4960587.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,32.3,62.0,44.0,21.0,2.0,0,0,0,0
